Label,LISI,Method
Cluster,1.1590897867791718,JIVE
Batch,1.8035050535612578,JIVE
Cluster,1.8771112630230025,JIVE
Batch,1.9435571712333841,JIVE
Cluster,2.8121535359618433,JIVE
Batch,1.943810950048108,JIVE
Cluster,1.7460223102958048,JIVE
Batch,1.7861466637543812,JIVE
Cluster,1.4336418229441712,JIVE
Batch,1.9685858136511754,JIVE
Cluster,2.0435967278233877,JIVE
Batch,1.1018649704587726,JIVE
Cluster,1.1292367269171417,JIVE
Batch,1.149413013667274,JIVE
Cluster,3.512623806905953,JIVE
Batch,1.410679376799607,JIVE
Cluster,2.972815797781012,JIVE
Batch,1.6116330415390019,JIVE
Cluster,2.2911136281812388,JIVE
Batch,1.03262857578882,JIVE
Cluster,1.1360409508252731,JIVE
Batch,1.1666784201018356,JIVE
Cluster,2.920569699624157,JIVE
Batch,1.0721066310187841,JIVE
Cluster,1.215393680945822,JIVE
Batch,1.0097880253887628,JIVE
Cluster,1.1353069120009218,JIVE
Batch,1.3934882413147198,JIVE
Cluster,1.289538515267371,JIVE
Batch,1.8399144012696969,JIVE
Cluster,1.8241524441077763,JIVE
Batch,1.9080529242735251,JIVE
Cluster,1.6956681241871645,JIVE
Batch,1.9988366579683583,JIVE
Cluster,2.212873610555534,JIVE
Batch,1.712665171723621,JIVE
Cluster,3.4307823727965454,JIVE
Batch,1.999896889280723,JIVE
Cluster,3.1363039336266887,JIVE
Batch,1.9336203491876078,JIVE
Cluster,2.385586204573847,JIVE
Batch,1.1826749407988206,JIVE
Cluster,2.946072297167145,JIVE
Batch,1.1458050333452958,JIVE
Cluster,2.2258432510192474,JIVE
Batch,1.7656749453430027,JIVE
Cluster,3.009814125812156,JIVE
Batch,1.7420259398568796,JIVE
Cluster,2.7628855643858543,JIVE
Batch,1.1200198029562398,JIVE
Cluster,3.07910380423469,JIVE
Batch,1.2724444877037389,JIVE
Cluster,3.0245398047345,JIVE
Batch,1.1954896947285498,JIVE
Cluster,3.2185906877980512,JIVE
Batch,1.031282675240557,JIVE
Cluster,1.9073756900274057,JIVE
Batch,1.0213626653995924,JIVE
Cluster,1.3700965863531673,JIVE
Batch,1.0295362773275474,JIVE
Cluster,1.5414231696578953,JIVE
Batch,1.0354898413701201,JIVE
Cluster,1.1012442118786956,JIVE
Batch,1.4442335762928198,JIVE
Cluster,2.6849404693873176,JIVE
Batch,1.1774737979380032,JIVE
Cluster,1.1388049042236237,JIVE
Batch,1.792746644947823,JIVE
Cluster,1.0769283575814583,JIVE
Batch,1.0197353250496342,JIVE
Cluster,2.2806644796984537,JIVE
Batch,1.7021481277695965,JIVE
Cluster,1.4094590993206932,JIVE
Batch,1.0399359472156784,JIVE
Cluster,2.904290977507519,JIVE
Batch,1.0319989003161847,JIVE
Cluster,1.1922262210885477,JIVE
Batch,1.9975264899237057,JIVE
Cluster,2.0392039972401323,JIVE
Batch,1.103197369448455,JIVE
Cluster,1.5953551892940634,JIVE
Batch,1.3024085728541281,JIVE
Cluster,2.8837245244227807,JIVE
Batch,1.0330599740679034,JIVE
Cluster,1.0713836446697498,JIVE
Batch,1.990346699588367,JIVE
Cluster,2.1559112478041498,JIVE
Batch,1.8105336097894897,JIVE
Cluster,1.9429516069224733,JIVE
Batch,1.0393881982251425,JIVE
Cluster,1.2456250495812728,JIVE
Batch,1.7422687139696087,JIVE
Cluster,1.015087767771954,JIVE
Batch,1.6125826153202314,JIVE
Cluster,2.1997733939065123,JIVE
Batch,1.6470742020838407,JIVE
Cluster,1.3047815978913284,JIVE
Batch,1.8471217854348554,JIVE
Cluster,2.304024945831559,JIVE
Batch,1.021520652054007,JIVE
Cluster,1.3850820025613513,JIVE
Batch,1.7100035602107262,JIVE
Cluster,1.8490284666305503,JIVE
Batch,1.1890457009316435,JIVE
Cluster,2.9704437346058823,JIVE
Batch,1.1340742689057324,JIVE
Cluster,1.7036123229778637,JIVE
Batch,1.2945431130313665,JIVE
Cluster,1.376866503784005,JIVE
Batch,1.028197754992712,JIVE
Cluster,1.0798815431493645,JIVE
Batch,1.757008198214406,JIVE
Cluster,1.4334888162212551,JIVE
Batch,1.8452563954435721,JIVE
