Label,LISI,Method
Batch,1.2805177569541975,Harmony
Cluster,2.877092757593418,Harmony
Batch,1.728902895933033,Harmony
Cluster,1.7983654084499683,Harmony
Batch,1.8621285641316723,Harmony
Cluster,1.1330790675060023,Harmony
Batch,1.855442927934632,Harmony
Cluster,2.738754862007231,Harmony
Batch,1.4417770633867413,Harmony
Cluster,2.5169873544520556,Harmony
Batch,1.8250434410388265,Harmony
Cluster,2.4874612327228487,Harmony
Batch,1.9301734766665515,Harmony
Cluster,2.5956087779082027,Harmony
Batch,1.8263164352388483,Harmony
Cluster,1.505783682560295,Harmony
Batch,1.9884893231486742,Harmony
Cluster,3.1703837629331164,Harmony
Batch,1.9944391918601252,Harmony
Cluster,1.2481092841302956,Harmony
Batch,1.369115116215775,Harmony
Cluster,2.026027940299916,Harmony
Batch,1.9760267474514388,Harmony
Cluster,2.897877772924493,Harmony
Batch,1.6882764936034471,Harmony
Cluster,1.4681926436779271,Harmony
Batch,1.7988854628950943,Harmony
Cluster,1.094749993744507,Harmony
Batch,1.9017589825556072,Harmony
Cluster,1.2079961848802379,Harmony
Batch,1.6261495476878487,Harmony
Cluster,1.266116566222044,Harmony
Batch,1.9405860622847004,Harmony
Cluster,1.078435485969696,Harmony
Batch,1.459014243310549,Harmony
Cluster,1.1113722773230141,Harmony
Batch,1.7740226452761716,Harmony
Cluster,2.28199063885139,Harmony
Batch,1.826243798938774,Harmony
Cluster,1.3072236183745092,Harmony
Batch,1.7895832597772208,Harmony
Cluster,1.2091016487682373,Harmony
Batch,1.3085978319441836,Harmony
Cluster,2.9058189332264486,Harmony
Batch,1.6179553409282004,Harmony
Cluster,1.8237181668918239,Harmony
Batch,1.587839700834674,Harmony
Cluster,1.1596057841787843,Harmony
Batch,1.4091331320458653,Harmony
Cluster,2.926095496569835,Harmony
Batch,1.6911081585165937,Harmony
Cluster,2.215791651152527,Harmony
Batch,1.9095769423004063,Harmony
Cluster,1.1261722075588525,Harmony
Batch,1.9974358216518862,Harmony
Cluster,1.1557812103106255,Harmony
Batch,1.2903180430171939,Harmony
Cluster,1.116814023843098,Harmony
Batch,1.2479604860867455,Harmony
Cluster,2.12791197772737,Harmony
Batch,1.8994134983931132,Harmony
Cluster,1.9663614131094016,Harmony
Batch,1.7738642437736205,Harmony
Cluster,1.6586429104426796,Harmony
Batch,1.968596439141546,Harmony
Cluster,1.1552701481406318,Harmony
Batch,1.810961312910079,Harmony
Cluster,2.8340349408116436,Harmony
Batch,1.6034156892329483,Harmony
Cluster,3.121565417714254,Harmony
Batch,1.3381824407596175,Harmony
Cluster,2.938465494965598,Harmony
Batch,1.2745252896337598,Harmony
Cluster,4.103358288896921,Harmony
Batch,1.5385377268457359,Harmony
Cluster,1.2784699089830158,Harmony
Batch,1.5610171572495015,Harmony
Cluster,1.3507666456973233,Harmony
Batch,1.6808517872514563,Harmony
Cluster,1.9695418892199001,Harmony
Batch,1.9943015679291385,Harmony
Cluster,1.1932595239051271,Harmony
Batch,1.751497590371178,Harmony
Cluster,1.1320848999988447,Harmony
Batch,1.98051951520571,Harmony
Cluster,2.4966071958900673,Harmony
Batch,1.8664496123220355,Harmony
Cluster,1.0871980407530355,Harmony
Batch,1.6098530720929285,Harmony
Cluster,1.6152290016353161,Harmony
Batch,1.82836017169113,Harmony
Cluster,1.5905251216370015,Harmony
Batch,1.9943385502717188,Harmony
Cluster,1.242293845554672,Harmony
Batch,1.993480131326551,Harmony
Cluster,2.011432975394418,Harmony
Batch,1.992351035691238,Harmony
Cluster,1.0798474046784996,Harmony
Batch,1.141167042505831,Harmony
Cluster,2.3583468191023087,Harmony
Batch,1.5351562537753694,Harmony
Cluster,1.2629355120274581,Harmony
Batch,1.4532421466737777,Harmony
Cluster,1.1117259601221536,Harmony
Batch,1.614774500779958,Harmony
Cluster,2.657931323220512,Harmony
Batch,1.9966738201223797,Harmony
Cluster,2.1310097704192854,Harmony
Batch,1.3046531209134429,Harmony
Cluster,2.0366149627658454,Harmony
Batch,1.6330782024208537,Harmony
Cluster,1.3223944782397274,Harmony
Batch,1.26541325324514,Harmony
Cluster,2.7120099819870847,Harmony
Batch,1.2877410500799837,Harmony
Cluster,2.0461257336161194,Harmony
Batch,1.990705257318806,Harmony
Cluster,2.2050803010390627,Harmony
Batch,1.8704307211364117,Harmony
Cluster,2.9912272707515037,Harmony
Batch,1.993381066771287,Harmony
Cluster,2.444799678942619,Harmony
Batch,1.7872884831383282,Harmony
Cluster,2.5848227214979023,Harmony
Batch,1.3675816720198286,Harmony
Cluster,3.3271862287582565,Harmony
Batch,1.587059816093286,Harmony
Cluster,2.2265790646030466,Harmony
Batch,1.9135183965909996,Harmony
Cluster,1.5541553853890269,Harmony
Batch,1.530029724140501,Harmony
Cluster,1.4191064586284847,Harmony
Batch,1.7852381713898358,Harmony
Cluster,1.1724604145823638,Harmony
Batch,1.9887803152994739,Harmony
Cluster,1.9634417347614503,Harmony
Batch,1.5606410501508374,Harmony
Cluster,1.2739653799876343,Harmony
Batch,1.4736666130016904,Harmony
Cluster,3.0274192666564512,Harmony
Batch,1.4228629956338983,Harmony
Cluster,2.0483407865947343,Harmony
Batch,1.2976707515489678,Harmony
Cluster,2.379395680018255,Harmony
Batch,1.5413259660793222,Harmony
Cluster,2.516634500576211,Harmony
Batch,1.6686315626990407,Harmony
Cluster,1.0722149164410644,Harmony
Batch,1.6545094528180082,Harmony
Cluster,2.293171906868842,Harmony
Batch,1.959138756081432,Harmony
Cluster,1.2057369466350298,Harmony
Batch,1.7797684270180953,Harmony
Cluster,1.781860907447692,Harmony
Batch,1.9541116956074314,Harmony
Cluster,1.6814752154247408,Harmony
Batch,1.9996149089473003,Harmony
Cluster,2.560813423661282,Harmony
Batch,1.9987404535147677,Harmony
Cluster,1.5993984280278284,Harmony
Batch,1.896621819416502,Harmony
Cluster,2.3636831771771627,Harmony
Batch,1.2675008049001266,Harmony
Cluster,2.283047628114775,Harmony
Batch,1.7813455194187933,Harmony
Cluster,1.7255679829137718,Harmony
Batch,1.9996221183582392,Harmony
Cluster,2.4222388391041836,Harmony
Batch,1.9991395005045596,Harmony
Cluster,1.2008441563775507,Harmony
Batch,1.5868187912767777,Harmony
Cluster,1.5064661033411162,Harmony
Batch,1.8361334386257357,Harmony
Cluster,1.100960791780241,Harmony
Batch,1.7207231379988062,Harmony
Cluster,1.0823362628131568,Harmony
Batch,1.8716047376079248,Harmony
Cluster,1.6723176818292524,Harmony
Batch,1.8351951038758247,Harmony
Cluster,1.064283440827125,Harmony
Batch,1.7252750100469212,Harmony
Cluster,1.1409774957733996,Harmony
Batch,1.380176137601057,Harmony
Cluster,1.210390476143566,Harmony
Batch,1.9997827646679516,Harmony
Cluster,2.8273846823038484,Harmony
Batch,1.9958577295456659,Harmony
Cluster,1.1150173118758695,Harmony
Batch,1.524708817661221,Harmony
Cluster,1.4498167418587453,Harmony
Batch,1.9523983777043328,Harmony
Cluster,2.278307857258422,Harmony
Batch,1.9055038646663318,Harmony
Cluster,1.8576249823486253,Harmony
Batch,1.6668111128284808,Harmony
Cluster,1.3249159956841992,Harmony
Batch,1.8874489858425147,Harmony
Cluster,2.2068916068345423,Harmony
Batch,1.1533138869758726,Harmony
Cluster,2.786443135525287,Harmony
Batch,1.6652874812282867,Harmony
Cluster,2.0875395798611938,Harmony
Batch,1.9547626306790842,Harmony
Cluster,2.5291992810671715,Harmony
Batch,1.1936969868947593,Harmony
Cluster,2.6798038092893206,Harmony
Batch,1.647604117557844,Harmony
Cluster,2.7239936189721004,Harmony
Batch,1.5257903662805217,Harmony
Cluster,1.2605984544805369,Harmony
Batch,1.319453568182906,Harmony
Cluster,1.874156274125088,Harmony
Batch,1.9321110165848525,Harmony
Cluster,2.0141242603149974,Harmony
Batch,1.9947344776504217,Harmony
Cluster,1.6596981714401018,Harmony
Batch,1.9796711967419682,Harmony
Cluster,1.4053536754897087,Harmony
Batch,1.673221596009153,Harmony
Cluster,1.6389923919454215,Harmony
Batch,1.9925276720638825,Harmony
Cluster,1.0266580182227054,Harmony
Batch,1.4241710816859026,Harmony
Cluster,3.0115476488352497,Harmony
Batch,1.7319721193965554,Harmony
Cluster,2.82248090920756,Harmony
Batch,1.8629803737760988,Harmony
Cluster,1.976484145923452,Harmony
Batch,1.7751883378812228,Harmony
Cluster,1.5682153383977429,Harmony
Batch,1.5698158897133623,Harmony
Cluster,2.5667353896979646,Harmony
Batch,1.986055529288763,Harmony
Cluster,1.5754943329646662,Harmony
Batch,1.9999805690745855,Harmony
Cluster,1.2504038225724006,Harmony
Batch,1.997761433359001,Harmony
Cluster,1.998027720336007,Harmony
Batch,1.9828599523467343,Harmony
Cluster,2.002022557602881,Harmony
Batch,1.4271072586336613,Harmony
Cluster,2.0302333594655435,Harmony
Batch,1.9898080136330396,Harmony
Cluster,1.6192011202066239,Harmony
Batch,1.8708278418128765,Harmony
Cluster,1.3824691474063602,Harmony
Batch,1.3349078922329771,Harmony
Cluster,2.688370076322078,Harmony
Batch,1.7077178128072683,Harmony
Cluster,1.9977087892964063,Harmony
Batch,1.9334826902687503,Harmony
Cluster,2.467151736714725,Harmony
Batch,1.9897491346698115,Harmony
Cluster,3.296256979146054,Harmony
Batch,1.3835893831396007,Harmony
Cluster,2.459388234297191,Harmony
Batch,1.9942637572725666,Harmony
Cluster,1.6992903544361972,Harmony
Batch,1.768848752015358,Harmony
Cluster,3.136735995353429,Harmony
Batch,1.8488408830462582,Harmony
Cluster,2.5324438515722383,Harmony
Batch,1.8364582065690054,Harmony
Cluster,2.909691945597396,Harmony
Batch,1.9075583996055998,Harmony
Cluster,1.3954439774884668,Harmony
Batch,1.6175716521831374,Harmony
Cluster,1.127927393973799,Harmony
Batch,1.999992311030384,Harmony
Cluster,1.2350324793325327,Harmony
Batch,1.9412793412301244,Harmony
Cluster,1.5301060458479878,Harmony
Batch,1.6369030888915865,Harmony
Cluster,1.403052724113027,Harmony
Batch,1.9806036271366,Harmony
Cluster,1.149290358969018,Harmony
Batch,1.533332542777469,Harmony
Cluster,1.1655235348232384,Harmony
Batch,1.9295390342060934,Harmony
