Label,LISI,Method
Batch,1.0956875325696556,Raw
Cluster,1.0022176948912895,Raw
Batch,1.0509240530435546,Raw
Cluster,1.11654910233643,Raw
Batch,1.374723948528028,Raw
Cluster,1.0302567550755326,Raw
Batch,1.0195708769060792,Raw
Cluster,1.001855805923114,Raw
Batch,1.0126135340230864,Raw
Cluster,1,Raw
Batch,1.1028031744684008,Raw
Cluster,1.0779526298188853,Raw
Batch,1.1310991266279713,Raw
Cluster,1.0582115231936602,Raw
Batch,1.019234308618052,Raw
Cluster,1.0048551065728164,Raw
Batch,1.4479989237459552,Raw
Cluster,1.0043656093514428,Raw
Batch,1.0898424692221507,Raw
Cluster,1.0080966498993527,Raw
Batch,1.1060758786979819,Raw
Cluster,1.0329184773948121,Raw
Batch,1.4229732832455646,Raw
Cluster,1.074216755303519,Raw
Batch,1.0526809599867286,Raw
Cluster,1.0132062360273355,Raw
Batch,1.036668947865508,Raw
Cluster,1.0106759056054002,Raw
Batch,1.0246569198622193,Raw
Cluster,1.028897694898106,Raw
Batch,1.1814409983121847,Raw
Cluster,1.0174413954313666,Raw
Batch,1.4047240658999847,Raw
Cluster,1,Raw
Batch,1.0145637707969004,Raw
Cluster,1.0039145989069596,Raw
Batch,1.013062190928959,Raw
Cluster,1.0018022535994988,Raw
Batch,1.2223336408294734,Raw
Cluster,1.0188858935404286,Raw
Batch,1.0598995513602658,Raw
Cluster,1.029873599557141,Raw
Batch,1.327263693866065,Raw
Cluster,1.0171040985931503,Raw
Batch,1.135651066826176,Raw
Cluster,1.1263677431283607,Raw
Batch,1.2986978782793193,Raw
Cluster,1.0304901404048759,Raw
Batch,1.0963084766792128,Raw
Cluster,1.047887401043498,Raw
Batch,1.0392771732343706,Raw
Cluster,1.0574516356736892,Raw
Batch,1.0222934524252119,Raw
Cluster,1.0673714650410822,Raw
Batch,1.1022070383009028,Raw
Cluster,1,Raw
Batch,1.3002265558642152,Raw
Cluster,1.0585747652313613,Raw
Batch,1.1786687546751002,Raw
Cluster,1.0048186243987693,Raw
Batch,1.026735939956014,Raw
Cluster,1,Raw
Batch,1.1076597955437717,Raw
Cluster,1.0603093873040106,Raw
Batch,1.0260297532941467,Raw
Cluster,1.117292394999551,Raw
Batch,1.1074921188797384,Raw
Cluster,1.055635175714229,Raw
Batch,1.042305980857665,Raw
Cluster,1.0178034581301438,Raw
Batch,1.0473151805683696,Raw
Cluster,1.0141395052870008,Raw
Batch,1.0533361848885607,Raw
Cluster,1.0069218114249983,Raw
Batch,1.065322880096625,Raw
